date,PM2.5,SO2,NO2
20140125,155.52,55.1,43.8
20140126,154.98,39.29,37.99
20140127,159.1,37.66,31.3
20140128,194.39,37.62,30.55
20140129,160.27,34.53,21.42
20140130,129.47,31.58,16.43
20140131,180.23,35.73,16.85
20140201,141.39,26.22,16.32
20140202,141.11,27.93,17.25
20140203,126.8,29.45,18.87
20140204,54.99,18.43,12.52
20140205,36.38,17.35,13.4
20140206,46.33,22.03,15.85
20140207,43.63,24.43,14.54
20140208,61.8,24.73,12.88
20140209,83.15,34.76,14.88
20140210,66.09,22.81,13.27
20140211,70.76,25.4,13.91
20140212,76.89,24.2,16.0
20140213,95.08,29.26,16.99
20140214,110.85,31.27,19.55
20140215,108.29,33.95,20.67
20140216,96.36,24.6,19.1
20140217,122.73,28.2,24.13
20140218,57.33,21.46,16.95
20140219,60.6,26.04,16.7
20140220,78.1,31.32,20.92
20140221,71.89,32.66,26.91
20140222,83.62,34.23,28.28
20140223,108.57,31.15,27.15
20140224,104.51,23.8,23.53
20140225,89.87,24.55,18.81
20140226,87.61,26.44,18.23
20140227,74.67,25.07,19.98
20140228,43.61,22.91,19.72
20140301,62.76,26.48,18.28
20140302,89.82,32.27,18.55
20140303,94.76,32.52,21.59
20140304,93.93,31.42,20.3
20140305,101.04,32.32,27.18
20140306,79.66,24.13,20.47
20140307,55.08,22.85,16.59
20140308,59.86,22.94,15.73
20140309,63.58,28.16,17.41
20140310,71.17,34.06,22.95
20140311,71.47,26.93,21.69
20140312,83.97,24.99,19.36
20140313,54.76,23.37,15.66
20140314,51.66,22.45,18.93
20140315,49.64,22.78,18.48
20140316,62.61,23.71,18.02
20140317,62.84,21.85,17.51
20140318,86.09,27.93,26.79
20140319,91.26,28.21,20.77
20140320,58.7,23.85,19.42
20140321,45.68,22.62,21.34
20140322,54.78,26.75,24.87
20140323,74.77,29.28,30.21
20140324,81.82,25.11,20.62
20140325,59.64,20.78,14.24
20140326,56.3,25.55,18.11
20140327,56.04,23.93,18.35
20140328,50.74,17.42,16.27
20140329,46.84,19.26,15.39
20140330,72.53,28.15,24.21
20140331,54.04,20.61,17.23
20140401,51.09,24.95,23.42
20140402,60.3,27.95,27.57
20140403,66.53,24.12,20.89
20140404,62.63,20.77,18.71
20140405,80.67,23.59,25.62
20140406,55.43,22.95,22.49
20140407,62.17,24.15,16.51
20140408,64.25,22.23,18.38
20140409,60.09,20.45,19.67
20140410,62.36,23.96,21.25
20140411,50.93,19.02,20.02
20140412,53.39,22.27,18.63
20140413,65.14,21.39,13.9
20140414,56.1,20.26,15.3
20140415,59.23,22.0,19.74
20140416,47.57,17.9,15.23
20140417,49.32,20.14,15.0
20140418,51.44,17.87,17.32
20140419,33.5,16.83,14.18
20140420,45.05,16.48,13.45
20140421,38.46,15.71,16.65
