date,PM2.5,SO2,NO2
20140620,13.79,2.54,3.73
20140621,13.31,2.56,4.0
20140622,11.05,1.96,3.57
20140623,9.75,1.9,3.56
20140624,12.94,2.84,3.99
20140625,21.71,5.78,4.75
20140626,29.38,6.82,4.19
20140627,20.87,4.4,3.53
20140628,18.98,3.15,3.62
20140629,16.27,2.67,3.59
20140630,13.13,2.9,4.23
20140701,17.79,4.04,4.74
20140702,33.58,7.25,4.74
20140703,43.05,8.58,4.57
20140704,35.73,6.54,4.1
20140705,22.84,4.75,5.05
20140706,27.8,6.09,4.2
20140707,15.3,3.38,4.07
20140708,21.77,5.28,4.65
20140709,15.08,3.78,3.66
20140710,16.4,3.63,3.91
20140711,17.99,3.33,3.28
20140712,17.86,2.89,3.51
20140713,15.33,2.42,3.65
20140714,13.37,2.43,3.64
20140715,12.92,2.94,4.51
20140716,23.62,5.7,4.74
20140717,37.02,7.56,4.22
20140718,41.21,8.03,3.94
20140719,37.25,7.03,4.03
20140720,49.96,8.95,5.05
20140721,26.39,6.53,3.7
20140722,8.61,2.12,3.6
20140723,10.57,2.45,4.41
20140724,26.48,1.65,3.73
20140725,28.99,1.72,4.79
20140726,27.57,2.01,4.82
20140727,16.6,2.46,3.81
20140728,36.83,8.39,5.51
20140729,33.37,8.48,4.79
20140730,29.43,7.14,4.59
20140731,27.9,6.66,4.54
20140801,29.58,7.2,4.65
20140802,20.19,4.75,4.58
20140803,16.95,3.99,4.01
20140804,14.01,3.12,3.63
20140805,7.57,1.76,3.28
20140806,7.89,1.66,3.15
20140807,7.52,1.47,3.19
20140808,11.14,2.88,4.75
20140809,13.91,3.75,4.77
20140810,13.23,3.56,4.62
20140811,11.7,2.69,4.22
20140812,10.95,2.01,3.56
20140813,10.71,2.28,3.9
20140814,13.38,3.51,4.76
20140815,16.19,3.36,4.08
20140816,22.04,5.25,4.09
20140817,26.8,6.48,4.02
20140818,29.45,6.65,4.09
20140819,28.62,5.67,4.17
20140820,22.96,5.39,4.67
20140821,24.62,6.22,4.61
20140822,27.05,5.91,4.03
20140823,26.04,4.51,4.04
20140824,25.4,4.28,4.08
20140825,20.41,4.62,4.25
20140826,19.1,4.79,3.97
20140827,22.17,5.35,4.25
20140828,25.78,6.0,4.81
20140829,27.55,6.5,4.69
20140830,28.03,6.69,4.64
20140831,26.21,6.28,4.85
20140901,18.13,4.04,3.95
20140902,13.53,3.44,4.0
20140903,11.19,3.09,3.99
20140904,12.29,3.36,3.66
20140905,13.97,3.45,4.01
20140906,13.51,3.16,4.11
20140907,16.0,4.64,5.09
20140908,15.27,4.92,4.09
20140909,11.48,4.16,4.16
20140910,10.17,3.24,4.09
20140911,7.87,2.28,3.68
20140912,10.33,3.33,4.32
20140913,14.42,5.64,5.33
20140914,13.62,6.24,5.13
20140915,5.66,2.72,3.78
20140916,5.73,2.43,3.91
20140917,8.54,2.97,4.81
20140918,8.43,2.58,4.29
20140919,9.73,3.37,5.3
20140920,13.62,4.25,5.51
20140921,19.74,6.4,5.97
20140922,19.87,6.81,5.89
20140923,15.34,4.76,4.47
20140924,10.86,3.17,4.24
20140925,10.1,3.05,4.88
20140926,14.01,4.83,6.23
20140927,14.14,5.47,3.98
20140928,10.27,4.01,4.53
20140929,4.58,1.46,2.8
20140930,6.69,2.39,4.27
20141001,11.46,4.51,6.63
20141002,15.94,4.4,6.19
20141003,10.63,2.53,4.66
20141004,10.23,2.45,4.71
20141005,11.54,2.83,5.55
20141006,13.76,3.77,6.29
20141007,17.67,6.82,8.46
20141008,16.3,4.91,8.2
20141009,22.27,6.2,7.25
20141010,17.17,4.88,6.66
20141011,27.49,8.08,8.39
20141012,6.52,3.01,3.17
20141013,7.72,2.94,4.2
20141014,26.18,6.74,10.18
20141015,50.28,11.11,13.0
20141016,16.06,5.29,5.55
20141017,17.69,6.03,10.15
20141018,46.14,11.24,14.88
20141019,41.59,14.33,11.39
20141020,6.46,2.4,2.95
20141021,9.68,3.69,5.36
20141022,46.94,10.02,14.76
20141023,52.66,13.6,17.78
20141024,64.18,12.0,15.07
20141025,31.66,8.01,9.67
20141026,13.73,4.88,4.6
20141027,6.23,2.36,3.15
20141028,35.65,7.08,10.87
20141029,82.28,17.77,25.01
20141030,49.72,9.02,14.96
20141031,30.24,6.45,9.26
20141101,54.08,9.56,12.9
20141102,23.82,6.67,7.35
20141103,13.81,5.19,5.88
20141104,45.25,13.12,16.55
20141105,48.69,14.62,14.05
20141106,15.81,3.89,4.65
20141107,27.75,7.1,8.4
20141108,46.09,13.65,14.3
20141109,69.21,16.2,19.84
20141110,65.75,15.33,19.98
20141111,67.73,12.71,16.31
20141112,17.56,4.49,5.71
20141113,5.42,3.71,3.16
20141114,8.31,4.57,4.59
20141115,20.39,6.61,9.13
20141116,32.62,7.48,11.35
20141117,32.34,6.89,11.34
20141118,43.23,11.28,15.23
20141119,52.12,16.56,18.23
20141120,65.66,21.58,20.69
20141121,47.31,12.05,13.36
20141122,20.71,8.34,8.85
20141123,37.43,15.71,17.5
20141124,36.1,9.66,13.19
20141125,54.95,15.91,18.24
20141126,49.93,19.4,16.67
20141127,14.83,6.05,7.0
20141128,27.52,10.36,11.74
20141129,51.83,14.31,17.14
20141130,42.94,12.6,12.72
20141201,10.19,4.9,3.74
20141202,4.96,3.74,2.86
20141203,5.85,4.16,3.69
20141204,9.74,5.35,5.64
20141205,9.69,5.27,5.81
20141206,12.29,6.1,7.07
20141207,25.34,10.21,11.89
20141208,41.77,11.81,16.32
20141209,39.21,13.23,15.12
20141210,27.91,11.48,11.62
20141211,15.44,7.51,7.96
20141212,26.49,11.28,12.38
20141213,19.72,7.94,9.0
20141214,25.69,8.98,9.93
20141215,44.56,13.95,16.2
20141216,40.03,11.21,12.67
20141217,18.23,7.44,7.24
20141218,27.66,14.49,12.44
20141219,41.74,17.44,16.89
20141220,31.74,11.11,12.41
20141221,29.9,11.64,12.23
20141222,24.42,10.97,11.6
20141223,37.28,17.14,18.51
20141224,28.22,10.75,13.15
20141225,19.43,8.34,10.57
20141226,29.75,11.1,15.63
20141227,62.79,24.38,27.44
20141228,76.52,23.31,29.53
20141229,57.48,14.64,19.49
20141230,38.62,10.95,13.5
20141231,21.27,7.84,9.41
20150101,13.57,6.11,6.8
20150102,18.94,9.19,8.96
20150103,35.11,18.49,18.75
20150104,63.56,17.14,22.44
20150105,64.89,19.64,21.69
20150106,10.33,4.9,5.23
20150107,11.53,6.1,6.51
20150108,22.61,10.08,12.61
20150109,35.03,12.62,18.29
20150110,38.13,11.44,17.1
20150111,21.69,7.86,9.85
20150112,29.71,14.55,13.78
20150113,42.62,21.34,20.9
20150114,33.54,13.81,15.31
20150115,21.05,8.77,10.26
20150116,20.89,8.58,10.43
20150117,14.25,7.8,8.05
20150118,20.98,11.43,12.06
20150119,18.14,8.39,10.01
20150120,39.9,19.8,20.43
20150121,56.6,16.66,22.13
20150122,67.47,23.3,25.71
20150123,73.56,24.03,25.72
20150124,64.34,16.42,20.81
20150125,88.32,26.97,28.68
20150126,48.67,13.54,14.68
20150127,11.13,5.99,7.13
20150128,19.76,10.41,11.13
20150129,37.46,18.79,20.49
20150130,31.22,11.73,14.02
20150131,26.23,10.27,11.78
20150201,39.75,18.09,18.42
20150202,43.54,14.45,20.63
20150203,43.32,12.39,20.88
20150204,45.12,12.2,18.08
20150205,38.53,12.81,16.37
20150206,38.16,14.44,17.58
20150207,17.39,5.79,7.41
20150208,9.39,5.26,5.61
20150209,14.09,7.51,8.61
20150210,16.01,8.57,9.73
20150211,16.64,7.48,8.93
20150212,18.51,7.23,10.88
20150213,25.24,11.11,14.65
20150214,29.26,10.54,16.09
20150215,30.29,8.92,14.34
20150216,30.54,11.99,15.07
20150217,18.84,10.08,10.33
20150218,14.5,7.11,6.31
20150219,34.85,12.4,9.82
20150220,40.54,17.74,14.86
20150221,34.77,13.25,11.74
20150222,33.96,8.36,7.82
20150223,25.7,6.73,6.1
20150224,16.6,6.75,7.78
20150225,34.21,8.92,13.14
20150226,35.79,10.67,13.64
20150227,22.26,8.77,8.9
20150228,32.05,15.98,16.2
20150301,34.42,14.57,12.25
20150302,32.38,11.45,12.4
20150303,34.04,9.94,12.05
20150304,16.15,6.69,6.94
20150305,27.53,14.69,11.44
20150306,38.87,18.9,15.69
20150307,24.4,11.29,9.83
