date,PM2.5,SO2,NO2
20150427,31.89,7.87,7.68
20150428,39.32,6.83,7.34
20150429,39.01,7.64,7.97
20150430,39.34,7.88,7.91
20150501,35.89,5.99,6.07
20150502,29.07,5.02,5.69
20150503,29.24,5.55,5.92
20150504,25.9,6.03,6.34
20150505,29.01,6.39,6.47
20150506,26.59,5.7,6.95
20150507,24.54,5.6,7.17
20150508,19.16,5.07,6.3
20150509,20.61,5.31,6.21
20150510,34.71,5.48,6.32
20150511,39.34,4.49,5.56
20150512,29.94,5.63,6.33
20150513,30.41,6.8,7.37
20150514,31.22,5.67,6.67
20150515,26.49,5.56,6.26
20150516,26.44,6.29,6.97
20150517,27.57,6.82,6.86
20150518,27.66,5.49,6.11
20150519,26.62,5.65,6.32
20150520,23.63,6.0,6.51
