date,PM2.5,SO2,NO2
20141012,19.55,1.36,1.52
20141013,15.15,1.44,1.84
20141014,11.79,1.46,1.87
20141015,11.53,1.52,1.96
20141016,11.16,1.89,2.61
20141017,10.36,1.91,2.39
20141018,9.34,1.87,2.68
20141019,8.49,1.9,2.64
20141020,7.62,1.74,2.76
20141021,7.03,1.62,2.54
20141022,5.47,1.57,2.36
20141023,4.52,1.45,2.19
20141024,4.15,1.61,2.19
20141025,4.0,1.74,2.06
20141026,3.77,1.62,2.1
20141027,5.07,1.64,1.78
20141028,31.32,1.67,1.47
20141029,42.18,1.66,1.6
20141030,32.93,1.54,1.63
20141031,22.75,1.82,1.81
20141101,16.61,1.62,1.78
20141102,17.04,1.73,1.79
20141103,14.27,1.76,2.14
20141104,12.02,1.96,2.32
20141105,11.06,2.3,2.91
20141106,10.42,2.3,2.47
20141107,14.31,2.39,2.28
20141108,15.34,2.84,2.51
20141109,20.19,2.93,2.19
20141110,18.21,2.8,1.82
20141111,9.45,2.88,1.88
20141112,9.55,2.73,1.74
20141113,9.28,2.34,1.84
20141114,7.67,2.46,1.95
20141115,7.17,2.25,1.87
20141116,7.63,2.46,2.24
20141117,7.09,2.42,2.11
20141118,6.67,2.13,2.12
20141119,5.2,2.65,2.14
20141120,5.09,2.42,2.2
20141121,5.85,2.48,2.44
20141122,6.58,2.98,2.33
20141123,6.79,2.64,2.18
20141124,6.86,2.27,2.42
20141125,5.17,2.1,2.12
20141126,17.85,1.86,2.25
20141127,9.61,1.88,2.36
20141128,8.01,2.58,3.82
20141129,6.12,2.93,3.01
20141130,5.38,2.19,2.14
20141201,5.66,2.24,2.8
20141202,7.12,2.91,3.41
20141203,7.19,2.83,3.45
20141204,7.08,3.03,4.5
20141205,7.65,3.88,5.95
20141206,7.68,3.04,3.21
20141207,6.95,2.53,4.3
20141208,10.43,2.95,2.98
20141209,5.87,2.48,2.73
20141210,7.45,3.16,3.19
20141211,8.22,3.01,3.19
20141212,7.48,3.72,3.09
20141213,9.8,3.97,3.75
20141214,9.68,4.42,3.88
20141215,10.98,4.88,3.96
20141216,9.58,4.41,4.1
20141217,10.34,4.62,4.09
20141218,10.93,5.03,4.08
20141219,12.38,4.17,4.04
20141220,12.92,4.53,4.65
20141221,13.24,4.57,4.94
20141222,12.58,4.25,4.48
20141223,13.17,4.5,4.49
20141224,12.87,4.45,4.69
20141225,12.14,4.14,4.49
20141226,17.13,5.57,5.38
20141227,15.04,5.03,4.85
20141228,13.35,4.4,4.51
20141229,13.4,4.21,5.28
20141230,11.99,3.94,4.15
20141231,12.08,3.79,3.92
20150101,14.97,4.47,4.26
20150102,14.93,4.92,4.28
20150103,13.33,4.34,3.9
20150104,12.89,4.59,4.63
20150105,10.39,3.43,3.74
20150106,10.22,3.45,3.69
20150107,12.73,3.92,4.21
20150108,13.27,3.8,4.1
20150109,12.41,3.51,4.44
20150110,11.2,3.88,4.36
20150111,11.9,3.96,4.31
20150112,11.28,3.36,4.02
20150113,12.13,4.41,4.43
20150114,13.29,4.81,4.33
20150115,11.76,3.59,3.66
20150116,10.67,4.42,4.2
20150117,8.62,3.05,3.12
20150118,8.18,2.85,3.15
20150119,9.51,4.31,4.22
20150120,8.41,2.88,3.21
20150121,8.95,3.03,3.59
20150122,9.66,3.8,3.76
20150123,10.54,3.47,3.29
20150124,10.41,4.19,3.56
20150125,9.24,4.15,3.2
20150126,7.97,3.26,2.67
20150127,9.92,3.79,3.68
20150128,9.53,4.77,3.74
20150129,8.52,2.89,2.84
20150130,8.67,3.03,3.25
20150131,8.69,2.73,3.06
20150201,9.61,3.17,3.22
20150202,11.58,3.87,4.32
20150203,12.4,3.26,4.07
20150204,11.26,3.28,3.79
20150205,14.02,2.87,3.16
20150206,11.41,2.82,3.22
20150207,11.33,2.63,3.29
20150208,10.0,2.65,2.99
20150209,12.29,3.01,3.65
20150210,11.33,3.01,3.54
20150211,10.37,2.87,3.22
20150212,11.62,2.9,3.43
20150213,11.57,3.66,3.58
20150214,6.08,2.89,2.42
20150215,5.33,2.95,2.33
20150216,6.09,3.73,2.44
20150217,7.54,5.22,2.73
20150218,9.49,6.25,2.76
20150219,10.26,7.21,2.43
20150220,6.89,5.34,2.38
20150221,5.92,5.14,1.87
20150222,5.79,4.98,2.08
20150223,6.56,5.1,2.4
20150224,8.37,5.42,2.3
20150225,13.5,5.04,2.0
20150226,18.79,5.62,1.85
20150227,12.73,4.84,1.78
20150228,10.66,4.28,1.71
