date,PM2.5,SO2,NO2
20140527,19.58,5.66,8.48
20140528,24.69,4.81,8.73
20140529,32.39,5.13,10.49
20140530,16.54,4.58,11.58
20140531,41.12,11.85,17.43
20140601,62.83,14.15,14.99
20140602,54.92,11.34,14.43
20140603,32.53,7.89,11.73
20140604,27.71,5.75,11.45
20140605,27.93,6.32,11.05
20140606,21.98,5.98,12.12
20140607,19.68,4.93,9.55
20140608,16.37,5.57,6.55
20140609,19.99,7.38,7.53
20140610,29.88,8.21,10.48
20140611,26.17,6.33,7.94
20140612,18.22,4.5,7.1
20140613,9.94,3.23,6.94
20140614,10.43,4.52,9.05
20140615,14.33,6.23,9.97
20140616,15.09,4.04,8.15
20140617,29.52,7.71,11.07
20140618,25.22,6.73,7.64
20140619,20.12,5.35,6.35
20140620,20.52,5.13,8.06
20140621,22.7,5.73,8.65
20140622,19.38,4.4,7.5
20140623,15.72,3.67,7.95
20140624,16.57,4.92,10.46
20140625,35.04,11.7,9.6
20140626,42.07,11.68,7.91
20140627,29.92,8.76,5.6
20140628,31.15,7.73,6.8
20140629,27.44,5.07,7.36
20140630,24.34,4.98,8.83
20140701,30.92,6.97,10.14
20140702,40.07,9.82,8.68
20140703,48.01,11.01,9.34
20140704,47.04,8.31,7.39
20140705,51.62,9.96,8.23
20140706,36.29,7.9,7.67
20140707,26.13,7.63,9.08
20140708,26.0,6.95,6.9
20140709,18.74,5.21,5.15
20140710,14.29,5.07,6.88
20140711,17.34,4.82,6.98
20140712,19.05,4.77,7.22
20140713,21.28,4.49,6.56
20140714,20.0,5.34,6.78
20140715,37.75,10.19,8.43
20140716,49.41,14.2,7.64
20140717,42.25,12.46,6.89
20140718,49.61,13.89,6.84
20140719,54.82,12.97,7.88
20140720,63.06,12.14,7.64
20140721,29.53,6.88,5.24
20140722,13.6,4.9,7.22
20140723,16.42,5.86,7.23
20140724,23.52,4.25,7.38
20140725,42.61,4.34,11.25
20140726,45.37,3.66,6.96
20140727,29.98,4.08,7.56
20140728,45.12,10.0,8.36
20140729,37.7,9.91,7.5
20140730,31.46,8.1,7.65
20140731,33.16,8.96,8.36
20140801,31.52,8.39,8.61
20140802,25.52,6.66,8.42
20140803,21.52,4.98,6.61
20140804,19.84,5.36,6.55
20140805,12.33,4.16,5.92
20140806,12.23,5.31,6.66
20140807,14.37,3.69,5.95
20140808,16.8,4.37,8.26
20140809,18.6,5.54,8.36
20140810,18.07,5.22,7.7
20140811,18.53,4.42,7.84
20140812,16.67,4.24,6.63
20140813,14.27,4.13,6.5
20140814,18.11,5.31,7.21
20140815,30.54,7.79,7.62
20140816,29.19,8.76,7.0
20140817,36.14,9.82,7.85
20140818,40.72,10.52,7.93
20140819,33.61,7.67,6.86
20140820,32.33,9.3,8.62
20140821,46.07,11.04,9.27
20140822,49.01,11.44,8.81
20140823,42.13,11.78,7.42
20140824,58.82,16.92,9.59
20140825,44.12,11.78,7.31
20140826,22.02,6.09,5.45
20140827,25.28,7.84,7.23
20140828,35.0,10.06,10.23
20140829,37.52,10.51,11.07
20140830,33.17,9.51,8.43
20140831,34.84,9.24,8.4
20140901,31.65,7.82,7.68
20140902,24.59,6.36,7.96
20140903,14.15,4.47,5.17
20140904,18.24,6.42,7.14
20140905,15.72,5.85,6.35
20140906,16.99,6.58,7.87
20140907,30.83,10.9,9.56
20140908,19.14,6.38,4.95
20140909,8.51,4.45,6.85
20140910,11.87,5.16,7.39
20140911,13.45,4.83,6.95
20140912,13.72,3.89,6.55
20140913,16.56,5.91,9.02
20140914,17.62,7.95,8.71
20140915,10.21,4.85,6.94
20140916,7.81,4.06,7.43
20140917,12.25,5.68,9.85
20140918,17.07,7.21,11.19
20140919,21.02,8.64,11.69
20140920,24.67,9.11,11.57
20140921,22.66,6.42,9.56
20140922,27.62,8.28,9.49
20140923,29.87,9.48,12.59
20140924,24.37,8.73,8.63
20140925,15.08,4.73,7.96
20140926,18.62,7.99,10.68
20140927,20.58,8.34,6.49
20140928,20.6,8.36,10.54
20140929,12.16,4.96,6.57
20140930,10.13,3.3,7.57
20141001,18.01,5.97,10.03
20141002,24.47,7.55,9.48
20141003,22.6,6.51,10.03
20141004,22.84,7.28,12.15
20141005,27.72,7.32,11.51
20141006,26.64,7.03,12.74
20141007,32.12,11.24,17.71
20141008,60.03,16.51,22.98
20141009,56.45,16.39,13.74
20141010,27.42,7.22,13.83
20141011,43.65,11.04,14.48
20141012,12.01,4.48,6.04
20141013,26.55,4.6,10.49
20141014,68.03,8.02,23.16
20141015,71.28,15.09,21.16
20141016,19.47,5.79,9.48
20141017,53.95,13.78,25.97
20141018,95.22,15.93,30.25
20141019,61.13,18.5,15.44
20141020,21.41,5.95,8.18
20141021,39.04,5.68,13.58
20141022,109.05,12.4,33.47
20141023,91.76,18.02,28.14
20141024,74.02,18.24,20.58
20141025,80.86,17.43,19.89
20141026,18.37,6.27,6.11
20141027,24.48,5.74,8.47
20141028,79.69,12.71,24.79
20141029,120.25,23.07,38.68
20141030,114.06,22.85,36.18
20141031,122.27,23.41,30.19
20141101,130.93,17.03,25.9
20141102,32.42,10.61,11.77
20141103,23.4,10.38,11.57
20141104,49.68,24.66,24.7
20141105,44.53,20.91,15.38
20141106,30.34,8.26,9.94
20141107,43.8,13.49,15.95
20141108,48.63,19.04,21.36
20141109,60.35,24.64,26.5
20141110,60.85,24.81,29.08
20141111,72.64,26.36,27.19
20141112,19.9,9.52,9.28
20141113,12.76,8.55,7.74
20141114,23.48,10.98,12.06
20141115,43.03,18.37,18.51
20141116,70.37,21.5,26.17
20141117,75.38,18.91,25.57
20141118,64.35,19.76,23.52
20141119,63.11,27.83,28.07
20141120,77.15,30.62,24.08
20141121,41.27,15.5,15.93
20141122,34.08,19.32,15.8
20141123,44.79,25.36,20.93
20141124,39.44,15.18,16.8
20141125,58.33,22.62,24.66
20141126,48.09,24.64,19.17
20141127,27.07,13.03,12.47
20141128,50.6,21.34,21.53
20141129,80.8,30.85,28.88
20141130,79.69,23.32,23.78
20141201,19.28,10.32,7.77
20141202,8.03,7.64,4.68
20141203,8.93,7.32,5.13
20141204,15.15,10.15,8.53
20141205,20.11,12.77,10.56
20141206,26.24,13.79,12.15
20141207,40.38,20.56,17.94
20141208,43.75,20.96,19.38
20141209,46.63,30.37,23.84
20141210,49.93,26.15,22.77
20141211,31.79,16.46,14.77
20141212,35.75,23.36,19.72
20141213,38.44,17.41,17.83
20141214,45.64,25.7,22.74
20141215,66.06,36.55,31.44
20141216,60.08,24.51,24.36
20141217,58.6,21.81,21.14
20141218,45.53,30.98,22.14
20141219,51.93,30.55,25.28
20141220,62.81,22.82,27.45
20141221,45.14,23.49,22.16
20141222,34.75,22.15,20.97
20141223,46.24,31.47,28.86
20141224,50.58,20.41,24.23
20141225,32.69,19.46,19.36
20141226,36.54,25.93,24.89
20141227,55.25,37.53,32.48
20141228,64.83,32.14,30.62
20141229,70.79,29.37,36.29
20141230,85.95,28.03,31.59
20141231,31.04,13.98,13.78
20150101,24.73,14.54,12.67
20150102,35.49,20.89,16.32
20150103,38.2,28.82,22.68
20150104,85.1,28.62,35.36
20150105,59.41,29.97,26.83
20150106,15.67,12.7,10.05
20150107,37.31,19.07,18.26
20150108,48.3,24.56,24.78
20150109,55.01,33.19,30.9
20150110,72.77,36.9,33.77
20150111,58.15,24.45,25.46
20150112,57.43,27.99,26.42
20150113,65.59,39.68,34.92
20150114,105.75,43.29,42.24
20150115,82.54,30.56,29.63
20150116,44.58,20.88,19.56
20150117,27.02,18.33,16.8
20150118,45.32,33.85,30.15
20150119,60.61,23.88,25.52
20150120,68.11,37.74,36.37
20150121,90.66,30.84,35.52
20150122,92.64,34.61,40.15
20150123,88.65,37.25,36.17
20150124,91.57,26.96,29.41
20150125,101.75,38.49,39.14
20150126,56.86,25.97,22.98
20150127,24.98,14.11,13.76
20150128,42.6,22.81,21.97
20150129,43.52,30.99,27.65
20150130,41.59,21.4,22.0
20150131,40.12,20.65,21.87
20150201,52.7,29.59,27.65
20150202,72.85,28.79,33.93
20150203,102.83,28.35,43.65
20150204,94.02,24.93,30.93
20150205,66.34,25.68,27.04
20150206,41.57,25.21,23.29
20150207,23.52,11.59,10.88
20150208,16.91,11.93,9.32
20150209,30.07,16.27,16.6
20150210,46.4,23.46,26.94
20150211,49.05,19.77,22.84
20150212,25.26,12.5,14.37
20150213,35.64,17.75,21.82
20150214,63.99,29.73,29.76
