date,PM2.5,SO2,NO2
20140314,54.0,49.74,47.11
20140315,66.21,54.8,44.65
20140316,76.43,51.6,46.37
20140317,98.26,57.96,46.94
20140318,81.55,46.06,37.99
20140319,59.96,44.85,40.75
20140320,40.71,28.34,28.91
20140321,51.45,49.15,44.74
20140322,68.26,49.61,43.88
20140323,96.94,61.95,56.59
20140324,84.38,51.23,45.34
20140325,123.02,56.58,52.64
20140326,143.69,49.76,50.54
20140327,100.98,43.97,38.92
20140328,73.96,39.58,38.13
20140329,108.77,40.0,38.76
20140330,84.29,48.13,45.07
20140331,87.55,46.59,51.54
20140401,72.81,43.52,44.26
20140402,70.68,39.35,38.93
20140403,51.62,34.15,31.41
20140404,54.41,42.14,39.44
20140405,28.48,24.96,23.49
20140406,49.36,48.04,40.91
20140407,60.79,49.01,43.05
20140408,87.85,45.21,48.19
20140409,84.22,36.85,36.2
20140410,93.25,46.97,40.86
20140411,94.55,43.95,42.29
20140412,91.43,38.02,41.4
20140413,112.58,54.83,44.54
20140414,97.34,46.14,42.22
20140415,99.81,46.33,44.7
20140416,60.49,42.5,39.51
20140417,66.29,30.64,32.4
20140418,72.44,33.74,30.29
20140419,49.51,33.94,36.37
20140420,91.63,54.21,51.26
20140421,104.58,47.87,52.51
20140422,107.32,51.01,43.36
20140423,71.13,36.22,28.85
20140424,49.97,32.67,28.84
20140425,44.0,24.76,23.56
20140426,30.63,14.47,18.45
20140427,31.8,17.14,17.76
20140428,38.22,26.12,26.11
20140429,57.28,38.32,43.25
20140430,68.36,44.48,46.49
20140501,73.05,43.29,34.09
20140502,39.23,21.6,19.3
20140503,35.97,32.43,29.47
20140504,32.96,19.24,17.89
20140505,43.49,33.84,33.82
20140506,48.59,33.39,27.33
20140507,57.4,34.43,27.69
20140508,60.58,39.7,35.97
20140509,43.27,29.48,26.13
20140510,33.02,22.04,22.63
20140511,26.1,16.58,19.19
20140512,45.79,37.35,31.53
20140513,52.79,37.79,33.01
20140514,57.31,35.78,36.24
20140515,51.34,44.0,36.56
20140516,60.62,44.03,37.13
20140517,68.84,41.64,37.84
20140518,58.24,39.16,33.44
20140519,80.84,33.42,27.79
20140520,80.66,33.56,29.54
20140521,80.43,33.34,34.15
20140522,82.64,38.82,35.22
20140523,52.78,32.08,27.96
20140524,39.0,18.26,23.68
20140525,74.38,27.24,29.52
20140526,60.79,44.99,38.83
20140527,65.84,44.12,34.87
20140528,45.03,39.92,38.42
20140529,75.6,45.08,36.85
20140530,102.08,44.91,43.35
20140531,107.43,43.72,41.61
20140601,46.48,18.43,19.05
20140602,25.48,15.33,13.25
20140603,36.92,23.8,19.3
20140604,50.57,33.17,28.47
20140605,59.19,33.0,30.33
20140606,76.95,32.2,29.38
20140607,42.86,18.5,19.01
20140608,55.43,31.07,30.25
20140609,62.65,22.31,22.63
20140610,69.43,23.44,23.66
20140611,61.9,23.22,24.49
20140612,58.49,31.26,28.19
20140613,61.06,33.33,33.2
20140614,82.76,37.42,37.71
20140615,83.0,28.55,28.78
20140616,88.16,20.45,22.01
20140617,52.14,17.91,18.36
20140618,56.69,23.03,20.84
20140619,78.37,28.57,25.69
20140620,48.17,15.44,19.18
20140621,52.85,18.79,21.15
20140622,64.45,25.35,26.07
20140623,54.74,27.83,25.18
20140624,70.05,31.18,31.46
20140625,73.12,22.87,25.88
20140626,70.13,24.91,21.17
